institutional_event_id,institutional_schema_version,source_type,source_dataset,source_schema_version,source_row_id,source_event_id,source_cycle_id,source_cycle_number,event_time,scan_time,token,token_key,mint,asset_key,decision,outcome,quote_successful,eligible,research_eligible,validation_status,validation_quality_score,validation_errors,validation_warnings,starting_amount_usd,ending_amount_usd,gross_profit_usd,estimated_cost_usd,net_profit_usd,gross_edge_bps,net_edge_bps,total_cost_bps,slippage_bps,price_impact_bps,network_fee_usd,dex_fee_usd,slippage_cost_usd,liquidity_usd,volume_24h_usd,volume_liquidity_ratio,buy_route,sell_route,route_pair,route_hops,dex_count,market_score,liquidity_score,volume_score,pair_score,intelligence_score,ai_priority,opportunity_probability,expected_profit_usd,combined_confidence,prediction_confidence,downside_risk,trend_score,stability_score,score_mean,score_std,score_min,score_max,score_range,quote_latency_ms,quote_age_ms,is_stale_quote,is_high_latency,is_high_price_impact,is_high_cost,is_low_liquidity,is_low_activity,enrichment_quality_score,cycle_position,cycle_size,cycle_elapsed_seconds,scanner_speed_tokens_per_minute,raw_source_payload
HISTORICAL:CYCLE-000013-20260731T043323000000:00001265,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1265,1265,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,MSTRx,MSTRX,XsP7xzNPvEHS1m6qfanPUGjNmdnmsLKEoNAnHjdxxyZ,XsP7xzNPvEHS1m6qfanPUGjNmdnmsLKEoNAnHjdxxyZ,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.997203,-0.0027970000000000494,0.002,-0.0047970000000000495,-27.970000000000496,-47.970000000000496,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deriverse → GoonFi V2 → Raydium CLMM,Byreal,Deriverse → GoonFi V2 → Raydium CLMM || Byreal,0,0,75.81,73.56,81.46,67.48,68.2195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,65,0,0.0,0.0,"{""event_number"":1265,""source_event_id"":1265,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":65,""token"":""MSTRx"",""token_key"":""MSTRX"",""mint"":""XsP7xzNPvEHS1m6qfanPUGjNmdnmsLKEoNAnHjdxxyZ"",""asset_key"":""XsP7xzNPvEHS1m6qfanPUGjNmdnmsLKEoNAnHjdxxyZ"",""buy_route"":""Deriverse → GoonFi V2 → Raydium CLMM"",""sell_route"":""Byreal"",""route_pair"":""Deriverse → GoonFi V2 → Raydium CLMM || Byreal"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.997203,""quoted_profit_usd"":-0.0027970000000000494,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0047970000000000495,""gross_return_bps"":-27.970000000000496,""cost_bps"":20.0,""net_return_bps"":-47.970000000000496,""gross_to_cost_ratio"":-1.3985000000000247,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":75.81,""liquidity_score"":73.56,""volume_score"":81.46,""pair_score"":67.48,""intelligence_score"":68.2195,""composite_market_score"":74.36895,""score_dispersion"":5.150475826562045,""minimum_component_score"":67.48,""maximum_component_score"":81.46,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000013-20260731T043323000000:00001266,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1266,1266,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,ORE,ORE,oreoU2P8bN6jkk3jbaiVxYnG1dCXcYxwhwyK9jSybcp,oreoU2P8bN6jkk3jbaiVxYnG1dCXcYxwhwyK9jSybcp,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.996886,-0.00311399999999995,0.002,-0.00511399999999995,-31.139999999999503,-51.1399999999995,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Meteora DAMM v2,Meteora DLMM → BisonFi,Meteora DAMM v2 || Meteora DLMM → BisonFi,0,0,78.72,72.04,84.19,84.19,70.1326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,66,0,0.0,0.0,"{""event_number"":1266,""source_event_id"":1266,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":66,""token"":""ORE"",""token_key"":""ORE"",""mint"":""oreoU2P8bN6jkk3jbaiVxYnG1dCXcYxwhwyK9jSybcp"",""asset_key"":""oreoU2P8bN6jkk3jbaiVxYnG1dCXcYxwhwyK9jSybcp"",""buy_route"":""Meteora DAMM v2"",""sell_route"":""Meteora DLMM → BisonFi"",""route_pair"":""Meteora DAMM v2 || Meteora DLMM → BisonFi"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.996886,""quoted_profit_usd"":-0.00311399999999995,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.00511399999999995,""gross_return_bps"":-31.139999999999503,""cost_bps"":20.0,""net_return_bps"":-51.1399999999995,""gross_to_cost_ratio"":-1.556999999999975,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":78.72,""liquidity_score"":72.04,""volume_score"":84.19,""pair_score"":84.19,""intelligence_score"":70.1326,""composite_market_score"":78.10576,""score_dispersion"":5.9069850280494185,""minimum_component_score"":70.1326,""maximum_component_score"":84.19,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000013-20260731T043323000000:00001267,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1267,1267,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,BOT,BOT,BoTx8y9ynfdxf5ZjWtCoBVkff52qKA82ysaLU8ZM6d8T,BoTx8y9ynfdxf5ZjWtCoBVkff52qKA82ysaLU8ZM6d8T,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.996822,-0.003178000000000014,0.002,-0.005178000000000014,-31.780000000000143,-51.78000000000014,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZeroFi,ZeroFi,ZeroFi || ZeroFi,0,0,45.53,34.95,70.52,10.64,48.1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,67,0,0.0,0.0,"{""event_number"":1267,""source_event_id"":1267,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":67,""token"":""BOT"",""token_key"":""BOT"",""mint"":""BoTx8y9ynfdxf5ZjWtCoBVkff52qKA82ysaLU8ZM6d8T"",""asset_key"":""BoTx8y9ynfdxf5ZjWtCoBVkff52qKA82ysaLU8ZM6d8T"",""buy_route"":""ZeroFi"",""sell_route"":""ZeroFi"",""route_pair"":""ZeroFi || ZeroFi"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.996822,""quoted_profit_usd"":-0.003178000000000014,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.005178000000000014,""gross_return_bps"":-31.780000000000143,""cost_bps"":20.0,""net_return_bps"":-51.78000000000014,""gross_to_cost_ratio"":-1.589000000000007,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":45.53,""liquidity_score"":34.95,""volume_score"":70.52,""pair_score"":10.64,""intelligence_score"":48.1027,""composite_market_score"":42.90677000000001,""score_dispersion"":19.47425534716026,""minimum_component_score"":10.64,""maximum_component_score"":70.52,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000013-20260731T043323000000:00001268,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1268,1268,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,PENGUIN,PENGUIN,8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump,8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.996709,-0.003291000000000044,0.002,-0.005291000000000044,-32.91000000000044,-52.91000000000044,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BisonFi → Pump.fun Amm,Whirlpool → Meteora DLMM,BisonFi → Pump.fun Amm || Whirlpool → Meteora DLMM,0,0,41.34,32.22,46.81,54.1,44.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,68,0,0.0,0.0,"{""event_number"":1268,""source_event_id"":1268,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":68,""token"":""PENGUIN"",""token_key"":""PENGUIN"",""mint"":""8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump"",""asset_key"":""8Jx8AAHj86wbQgUTjGuj6GTTL5Ps3cqxKRTvpaJApump"",""buy_route"":""BisonFi → Pump.fun Amm"",""sell_route"":""Whirlpool → Meteora DLMM"",""route_pair"":""BisonFi → Pump.fun Amm || Whirlpool → Meteora DLMM"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.996709,""quoted_profit_usd"":-0.003291000000000044,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.005291000000000044,""gross_return_bps"":-32.91000000000044,""cost_bps"":20.0,""net_return_bps"":-52.91000000000044,""gross_to_cost_ratio"":-1.645500000000022,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":41.34,""liquidity_score"":32.22,""volume_score"":46.81,""pair_score"":54.1,""intelligence_score"":44.706,""composite_market_score"":42.4046,""score_dispersion"":7.156992955145339,""minimum_component_score"":32.22,""maximum_component_score"":54.1,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000013-20260731T043323000000:00001269,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1269,1269,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,Jimothy,JIMOTHY,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.996657,-0.003342999999999985,0.002,-0.005342999999999985,-33.42999999999985,-53.42999999999985,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SolFi V2 → GoonFi V2 → Pump.fun Amm,Meteora DLMM → Deriverse,SolFi V2 → GoonFi V2 → Pump.fun Amm || Meteora DLMM → Deriverse,0,0,85.52,74.16,98.78,84.19,74.2163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,69,0,0.0,0.0,"{""event_number"":1269,""source_event_id"":1269,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":69,""token"":""Jimothy"",""token_key"":""JIMOTHY"",""mint"":""Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump"",""asset_key"":""Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump"",""buy_route"":""SolFi V2 → GoonFi V2 → Pump.fun Amm"",""sell_route"":""Meteora DLMM → Deriverse"",""route_pair"":""SolFi V2 → GoonFi V2 → Pump.fun Amm || Meteora DLMM → Deriverse"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.996657,""quoted_profit_usd"":-0.003342999999999985,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.005342999999999985,""gross_return_bps"":-33.42999999999985,""cost_bps"":20.0,""net_return_bps"":-53.42999999999985,""gross_to_cost_ratio"":-1.6714999999999924,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":85.52,""liquidity_score"":74.16,""volume_score"":98.78,""pair_score"":84.19,""intelligence_score"":74.2163,""composite_market_score"":84.00213,""score_dispersion"":9.07058179558511,""minimum_component_score"":74.16,""maximum_component_score"":98.78,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000013-20260731T043323000000:00001270,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1270,1270,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,ZEREBRO,ZEREBRO,8x5VqbHA8D7NkD52uNuS5nnt3PwA8pLD34ymskeSo2Wn,8x5VqbHA8D7NkD52uNuS5nnt3PwA8pLD34ymskeSo2Wn,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.996648,-0.0033520000000000216,0.002,-0.005352000000000022,-33.520000000000216,-53.520000000000216,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quantum → Raydium,Raydium CLMM → Quantum,Quantum → Raydium || Raydium CLMM → Quantum,0,0,78.42,82.98,71.12,84.19,69.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,70,0,0.0,0.0,"{""event_number"":1270,""source_event_id"":1270,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":70,""token"":""ZEREBRO"",""token_key"":""ZEREBRO"",""mint"":""8x5VqbHA8D7NkD52uNuS5nnt3PwA8pLD34ymskeSo2Wn"",""asset_key"":""8x5VqbHA8D7NkD52uNuS5nnt3PwA8pLD34ymskeSo2Wn"",""buy_route"":""Quantum → Raydium"",""sell_route"":""Raydium CLMM → Quantum"",""route_pair"":""Quantum → Raydium || Raydium CLMM → Quantum"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.996648,""quoted_profit_usd"":-0.0033520000000000216,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.005352000000000022,""gross_return_bps"":-33.520000000000216,""cost_bps"":20.0,""net_return_bps"":-53.520000000000216,""gross_to_cost_ratio"":-1.6760000000000108,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":78.42,""liquidity_score"":82.98,""volume_score"":71.12,""pair_score"":84.19,""intelligence_score"":69.952,""composite_market_score"":78.1187,""score_dispersion"":5.885051490004145,""minimum_component_score"":69.952,""maximum_component_score"":84.19,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000013-20260731T043323000000:00001271,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1271,1271,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,TROLL,TROLL,5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2,5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.996367,-0.0036329999999999973,0.002,-0.005632999999999997,-36.32999999999997,-56.32999999999998,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SolFi V2 → HumidiFi → Meteora DLMM,Meteora DLMM → Raydium CLMM → ZeroFi,SolFi V2 → HumidiFi → Meteora DLMM || Meteora DLMM → Raydium CLMM → ZeroFi,0,0,84.39,83.28,85.71,84.19,73.5162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,71,0,0.0,0.0,"{""event_number"":1271,""source_event_id"":1271,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":71,""token"":""TROLL"",""token_key"":""TROLL"",""mint"":""5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2"",""asset_key"":""5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2"",""buy_route"":""SolFi V2 → HumidiFi → Meteora DLMM"",""sell_route"":""Meteora DLMM → Raydium CLMM → ZeroFi"",""route_pair"":""SolFi V2 → HumidiFi → Meteora DLMM || Meteora DLMM → Raydium CLMM → ZeroFi"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.996367,""quoted_profit_usd"":-0.0036329999999999973,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.005632999999999997,""gross_return_bps"":-36.32999999999997,""cost_bps"":20.0,""net_return_bps"":-56.32999999999998,""gross_to_cost_ratio"":-1.8164999999999987,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":84.39,""liquidity_score"":83.28,""volume_score"":85.71,""pair_score"":84.19,""intelligence_score"":73.5162,""composite_market_score"":83.25912,""score_dispersion"":4.419266824983529,""minimum_component_score"":73.5162,""maximum_component_score"":85.71,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000013-20260731T043323000000:00001272,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1272,1272,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,GOAT,GOAT,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.995435,-0.004565000000000041,0.002,-0.006565000000000041,-45.65000000000041,-65.65000000000042,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manifest → GoonFi V2 → Raydium,Whirlpool → BisonFi,Manifest → GoonFi V2 → Raydium || Whirlpool → BisonFi,0,0,68.81,73.25,58.05,84.19,68.7334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,72,0,0.0,0.0,"{""event_number"":1272,""source_event_id"":1272,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":72,""token"":""GOAT"",""token_key"":""GOAT"",""mint"":""CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump"",""asset_key"":""CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump"",""buy_route"":""Manifest → GoonFi V2 → Raydium"",""sell_route"":""Whirlpool → BisonFi"",""route_pair"":""Manifest → GoonFi V2 → Raydium || Whirlpool → BisonFi"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.995435,""quoted_profit_usd"":-0.004565000000000041,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.006565000000000041,""gross_return_bps"":-45.65000000000041,""cost_bps"":20.0,""net_return_bps"":-65.65000000000042,""gross_to_cost_ratio"":-2.2825000000000206,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":68.81,""liquidity_score"":73.25,""volume_score"":58.05,""pair_score"":84.19,""intelligence_score"":68.7334,""composite_market_score"":70.06734,""score_dispersion"":8.436837943779649,""minimum_component_score"":58.05,""maximum_component_score"":84.19,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000013-20260731T043323000000:00001273,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1273,1273,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,META,META,METAwkXcqyXKy1AtsSgJ8JiUHwGCafnZL38n3vYmeta,METAwkXcqyXKy1AtsSgJ8JiUHwGCafnZL38n3vYmeta,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.995273,-0.004727000000000037,0.002,-0.006727000000000037,-47.270000000000366,-67.27000000000037,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Omnipair,Whirlpool,Omnipair || Whirlpool,0,0,85.44,85.71,88.45,76.6,74.1189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,73,0,0.0,0.0,"{""event_number"":1273,""source_event_id"":1273,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":73,""token"":""META"",""token_key"":""META"",""mint"":""METAwkXcqyXKy1AtsSgJ8JiUHwGCafnZL38n3vYmeta"",""asset_key"":""METAwkXcqyXKy1AtsSgJ8JiUHwGCafnZL38n3vYmeta"",""buy_route"":""Omnipair"",""sell_route"":""Whirlpool"",""route_pair"":""Omnipair || Whirlpool"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.995273,""quoted_profit_usd"":-0.004727000000000037,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.006727000000000037,""gross_return_bps"":-47.270000000000366,""cost_bps"":20.0,""net_return_bps"":-67.27000000000037,""gross_to_cost_ratio"":-2.3635000000000184,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":85.44,""liquidity_score"":85.71,""volume_score"":88.45,""pair_score"":76.6,""intelligence_score"":74.1189,""composite_market_score"":83.65138999999999,""score_dispersion"":5.629415560571099,""minimum_component_score"":74.1189,""maximum_component_score"":88.45,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000013-20260731T043323000000:00001274,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,1274,1274,CYCLE-000013-20260731T043323000000,13,2026-07-31T04:33:23.000+00:00,2026-07-31T04:33:23.000+00:00,Pnut,PNUT,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.99519,-0.004809999999999981,0.002,-0.006809999999999981,-48.09999999999981,-68.09999999999981,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HumidiFi → Raydium,Raydium → PancakeSwap → HumidiFi,HumidiFi → Raydium || Raydium → PancakeSwap → HumidiFi,0,0,69.44,81.76,52.89,76.6,68.5527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,74,0,0.0,0.0,"{""event_number"":1274,""source_event_id"":1274,""timestamp"":""2026-07-31 04:33:23"",""cycle_number"":13,""cycle_id"":""CYCLE-000013-20260731T043323000000"",""cycle_position"":74,""token"":""Pnut"",""token_key"":""PNUT"",""mint"":""2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump"",""asset_key"":""2qEHjDLDLbuBgRYvsxhc5D6uDWAivNFZGan56P1tpump"",""buy_route"":""HumidiFi → Raydium"",""sell_route"":""Raydium → PancakeSwap → HumidiFi"",""route_pair"":""HumidiFi → Raydium || Raydium → PancakeSwap → HumidiFi"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.99519,""quoted_profit_usd"":-0.004809999999999981,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.006809999999999981,""gross_return_bps"":-48.09999999999981,""cost_bps"":20.0,""net_return_bps"":-68.09999999999981,""gross_to_cost_ratio"":-2.4049999999999905,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":69.44,""liquidity_score"":81.76,""volume_score"":52.89,""pair_score"":76.6,""intelligence_score"":68.5527,""composite_market_score"":70.19527000000001,""score_dispersion"":9.766302029243208,""minimum_component_score"":52.89,""maximum_component_score"":81.76,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":true,""has_route"":true,""has_error"":false}"
